bibtex_id,title,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-471934275,An enhanced state-aware model learning approach for security analysis in lightweight protocol implementations,exclude,"IC1: Satisfied. The abstract explicitly presents a 'digital twin based layered approach' as central to constructing protocol state models and conducting security analysis. IC2: Not satisfied. There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context; terms like 'insight,' 'verify the logic,' and 'evaluate the security' do not explicitly denote XAI/interpretability features. IC3: Not satisfied. The abstract does not define any human roles or describe human-in-the-loop/on-the-loop interactions. Consequently, EC2 applies: the work focuses on Digital Twin-based modeling/analysis without explicit explainability or human-related aspects. Therefore, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:57:42.645242,10.605680704116821
rayyan-471934282,TAI-PRM: trustworthy AI—project risk management framework towards Industry 5.0,exclude,"IC1 not satisfied: The central concept in the abstract is the TAI-PRM risk management framework for AI; Digital Twins are only mentioned as the validation context (“applied in an EU project for Digital Twins”), not as a central concept of the proposed system. IC2 not satisfied: The abstract does not explicitly propose, implement, evaluate, or formally discuss explainability/interpretability/transparency/XAI mechanisms, especially within the Digital Twin context; it focuses on ethical risk management (FMEA, ISO 31000) without explicit XAI elements. IC3 not satisfied: While it mentions human-centric dimensions and that the framework helps users manage ethical risks, it does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop mechanisms. EC criteria are not violated (peer-reviewed, English, not solely predictive/simulation), but absence of explicit support for IC1–IC3 requires exclusion.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:57:49.853377,7.20611572265625
rayyan-471934287,From Digital Human Modeling to Human Digital Twin: Framework and Perspectives in Human Factors,exclude,"IC1 is satisfied: the Human Digital Twin (HDT) is the central focus and a unified HDT framework is explicitly proposed. However, IC2 is not satisfied: the abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the DT context—only AI engines and interactions are mentioned without any XAI emphasis. IC3 is also not explicitly satisfied: while the work is human-centric and mentions bidirectional interactions and ergonomic applications, it does not explicitly define human roles (e.g., operator, decision-maker) nor explicitly incorporate human-in-the-loop/on-the-loop mechanisms. Given the absence of explicit XAI and defined human roles, the article fails Phase 2 strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:58:05.274264,15.418247938156128
rayyan-471934291,Automated visual quality assessment for virtual and augmented reality based digital twins,exclude,"IC1: Partially met—digital twins are a prominent application context, but the proposed system is an automated visual quality assessment model for 3D assets rather than a digital twin architecture itself. IC2: Not met—no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the digital twin context. IC3: Not met—no explicit human roles or human-in/on-the-loop interaction described. Given the strict requirement that all ICs be explicitly satisfied, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:58:15.247107,9.971024751663208
rayyan-471934303,CyberDefender: an integrated intelligent defense framework for digital-twin-based industrial cyber-physical systems,exclude,"IC1 is satisfied: the framework explicitly targets digital-twin-based ICPS and positions digital twins as central to the architecture. IC2 is satisfied: the abstract explicitly describes explainable AI (XAI-EFFS) using SHAP for feature impact analysis within the DT-ICPS framework. However, IC3 is not satisfied: the abstract/metadata do not explicitly define human roles or incorporate human-in-the-loop/on-the-loop or human-centered interaction mechanisms. Given the absence of explicit human involvement, the article fails the strict Phase 2 inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:58:24.329209,9.081084251403809
rayyan-471934307,Simulating cable corridors based on terrestrial LiDAR&#xa0;data,exclude,"IC1 is satisfied: the abstract explicitly states the use of a digital twin of a forest as the basis for optimizing cable corridor layouts, making the digital twin central to the approach. IC2 is not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the digital twin context. IC3 is not satisfied: the abstract does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop mechanisms; references to ergonomic aspects and a user-friendly workflow are framed as future steps and do not describe current human-centered interaction mechanisms. Given the strict Phase 2 criteria, the absence of explicit IC2 and IC3 elements leads to exclusion.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:58:29.272360,4.94010591506958
rayyan-471934308,A preliminary investigation on enabling digital twin technology for operations and maintenance of urban underground infrastructure,exclude,"IC1 is satisfied: Digital Twin is the central concept, with a comprehensive framework and a case study for underground infrastructure. However, IC2 is not satisfied: the abstract contains no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 is also not satisfied: the abstract does not explicitly define human roles or incorporate human-in/on-the-loop or human-centered interaction mechanisms; references to visualization and O&M management do not explicitly establish human involvement. No clear EC violations, but failure to meet IC2 and IC3 warrants exclusion in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:58:43.395213,14.12083625793457
rayyan-471934311,DeepCraft: imitation learning method in a cointelligent design to production process to deliver architectural scenarios,exclude,"IC2 is not explicitly satisfied: the abstract does not mention any explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC1 is also not clearly met as Digital Twin appears only as part of one experiment (training a robot’s digital twin) rather than being a central concept of the proposed framework, which focuses on GAIL-based co-intelligent design-to-production. IC3 is satisfied (explicit human demonstrations, gestures, design intent, human builders), but Phase 2 requires all inclusion criteria to be explicitly met. Therefore, exclude.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:58:56.940819,13.544591188430786
rayyan-471934317,VR digital twin of office space with computer vision-based estimation of room occupancy and power consumption,exclude,"IC1 satisfied: The abstract explicitly presents a Digital Twin as the core of the system (VR DT for office space, remote monitoring, visualization). IC2 not satisfied: There is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within the DT context; privacy-preserving processing is mentioned but does not meet the specified XAI/transparency criteria. IC3 not satisfied: The abstract does not explicitly define human roles (e.g., operator, decision-maker) nor explicitly state human-in-the-loop/on-the-loop or human-centered interaction mechanisms; remote monitoring and human avatars mapping are described without explicit human role or interaction specification. Given missing IC2 and IC3, the article should be excluded in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:59:08.238669,11.296830654144287
rayyan-471934321,Artificial Intelligence-Based Expert Prioritizing and Hybrid Quantum Picture Fuzzy Rough Sets for Investment Decisions of Virtual Energy Market in the Metaverse,exclude,"IC1: Satisfied. The study explicitly centers on evaluating and prioritizing investments in digital twin technologies for a virtual energy market in the Metaverse, and proposes a decision-making framework tailored to this DT context. IC2: Not satisfied. The abstract does not explicitly propose, implement, evaluate, or discuss explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context; it focuses on AI-based fuzzy MCDM (QPFRS, M-SWARA, VIKOR) without framing them as explainability/transparency features. IC3: Satisfied. Human experts are explicitly incorporated (expert choices prioritized, expert weights determined based on qualifications), indicating a human-in-the-loop role in the system. Because IC2 is missing per the abstract/metadata, the article fails the strict inclusion criteria and is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:59:25.059692,16.816476345062256
rayyan-471934322,"Sora for foundation robots with parallel intelligence: three world models, three robotic systems",exclude,"EC4 violation: the abstract is not in English. Additionally, IC1–IC3 are not explicitly satisfied in the title/abstract/metadata: no explicit mention of Digital Twins as a central concept (IC1), no explicit discuss/implement of explainability/XAI (IC2), and no explicit human roles or human-in-the-loop mechanisms (IC3).",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:59:30.346244,5.2840070724487305
rayyan-471934325,On the application of process management and process mining to Industry 4.0,exclude,"IC1 not satisfied: Digital Twin is not mentioned and is not a central concept in the abstract. IC2 not satisfied: no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms described. EC1 applies: the abstract is about BPM and process mining in Industry 4.0 using IIoT data, with no reference to Digital Twins.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:59:37.670417,7.323156833648682
rayyan-471934328,Leveraging computer vision towards high-efficiency autonomous industrial facilities,exclude,"IC1: Satisfied. The abstract explicitly describes a proposed digital twin application at an assembly line endpoint and details its functions (classification, error segmentation, and routing to robots), indicating DT is central. IC2: Not satisfied. There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context; the abstract focuses on computer vision performance and automation without discussing any explainability features. IC3: Not satisfied. The abstract does not explicitly define human roles or incorporate human-in-the-loop/on-the-loop mechanisms; it only states the system minimizes human interaction, which does not constitute explicit human-centered interaction. While EC violations are not evident (peer-reviewed, English, DT-related), the absence of explicit IC2 and IC3 elements warrants exclusion in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:59:47.111096,9.439663171768188
rayyan-471934333,"Orbital learning: a novel, actively orchestrated decentralised learning for healthcare",exclude,"IC1: The abstract mentions the platform ""acts as a digital twin of [the] healthcare network,"" indicating DT relevance, but DT does not appear as the central focus of the architecture (primary focus is decentralized learning). IC2: No explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3: No explicit definition of human roles or human-in/on-the-loop interaction mechanisms; human-related issues (e.g., biased human labelling, demographics) are cited as data challenges, not as structured human interaction components of the system. Given the strict requirement that all criteria be explicitly met, the article fails IC2 and IC3.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T21:59:56.674467,9.55937147140503
rayyan-471934334,Multi-stage cyber-physical fusion methods for supporting equipment’s digital twin applications,exclude,"IC1 is satisfied: Digital Twin is central (title and abstract emphasize DT application fusion and a framework supporting DT applications). IC2 is not satisfied: the abstract provides no explicit mention of explainability, interpretability, transparency, or XAI mechanisms. IC3 is not satisfied: there is no explicit definition of human roles or human-in-the-loop/on-the-loop interaction. Given the lack of explicit XAI and human-centered elements, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:00:06.862133,10.184611320495605
rayyan-471934343,P-R-Dash: A Dashboard-Constructing Tool for Twinning Business Processes,exclude,"IC1 is satisfied: the work centrally targets digital twins, explicitly framing the tool as ""useful in the digital twin of a business process"" and focusing on ""twinning an organization"" and its business processes. However, IC2 is not explicitly satisfied: the abstract does not propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms; it focuses on generating dashboards/visualization charts without explicit mention of explainability or interpretability in the DT context. IC3 is also not explicitly satisfied: while it references the ""analyst’s analytical context,"" it does not explicitly define human roles (e.g., operator, decision-maker) or describe human-in-the-loop/on-the-loop mechanisms. No ECs are triggered (peer-reviewed, English, DT-related), but the absence of explicit IC2 and IC3 elements necessitates exclusion in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:00:14.878143,8.012943267822266
rayyan-471934346,ClinicalGAN: powering patient monitoring in clinical trials with patient digital twins,exclude,"IC1 is satisfied: the abstract explicitly positions a patient digital twin as central (ClinicalGAN creates a patient’s digital twin). However, IC2 is not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms in the digital twin context; the focus is on generative quality and prediction performance. IC3 is not satisfied: the abstract does not explicitly define human roles or include human-in-the-loop/on-the-loop mechanisms; references to proactive monitoring and intervention are contextual but do not specify human interaction in the system. Given the strict Phase 2 criteria requiring explicit support for all ICs, the article must be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:00:28.066912,13.177742719650269
rayyan-471934349,A reference framework for the digital twin smart factory based on cloud-fog-edge computing collaboration,exclude,"IC1 is satisfied: Digital Twin is the central focus of the proposed DT–cloud–fog–edge framework for a smart factory. However, IC2 is not satisfied: the abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3 is not satisfied: there is no explicit definition of human roles or human-in/on-the-loop mechanisms. Because IC2 and IC3 are missing in the abstract/metadata, the article fails the strict inclusion criteria and is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:00:35.107293,7.040381193161011
rayyan-471934351,When the God Ka acts for us: digital management as twinning our selves,exclude,"IC1 not explicitly satisfied: the abstract presents a philosophical discussion of digital twins and representationalism but does not propose an architecture, system, or explicit framework centered on digital twins. IC2 not satisfied: there is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms in a digital twin context. IC3 not satisfied: while employees and customers are mentioned conceptually, the abstract does not explicitly define human roles or human-in/on-the-loop mechanisms within a described system. Therefore, required criteria are missing in the abstract/metadata.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:00:49.731497,14.621163368225098
rayyan-471934357,Generative AI and DT integrated intelligent process planning: a conceptual framework,exclude,"IC1 is satisfied: the abstract explicitly presents a Generative AI and Digital Twin (DT) integrated conceptual framework (GIPP) with a DT-based process verification method, indicating DT is central. However, IC2 is not satisfied: the abstract does not explicitly mention explainability, interpretability, transparency, or XAI mechanisms within the DT context; it focuses on generative AI, NLP, and DT-based verification without XAI-related claims. IC3 is not satisfied: there is no explicit definition of human roles or human-in-the-loop/on-the-loop or human-centered interaction mechanisms; references to high usage thresholds and NLP are insufficient without explicit human role statements. Therefore, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:01:00.068283,10.333743810653687
rayyan-471934367,Sirael: Virtual Metabolic Machine,exclude,"IC1: Partially satisfied — the abstract explicitly states creation of 18 digital twins from real patients, suggesting DTs are used within the proposed simulator, though the central focus is the Sirael metabolic simulator rather than a DT architecture. IC2: Satisfied — the abstract explicitly addresses explainability by replacing black-box differential equations with a metabolic language understandable to physicians. IC3: Not satisfied — there is no explicit definition of human roles (e.g., operator, decision-maker) nor any explicit human-in-the-loop/on-the-loop or human-centered interaction mechanisms described. Given the strict Phase 2 requirement that all criteria be explicitly supported, the absence of IC3 leads to exclusion.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:01:11.398361,11.327531337738037
rayyan-471934379,The ethics of personalised digital duplicates: a minimally viable permissibility principle,exclude,"IC1 not met: The abstract does not mention Digital Twins; the central concept is 'personalised digital duplicates' and no Digital Twin architecture/system/framework is explicitly described. IC2 not met: There is no explicit discussion of explainability, interpretability, transparency, or XAI mechanisms within a Digital Twin context. IC3 not met: No explicit human roles or human-in-the-loop/ on-the-loop mechanisms are defined as part of a system. Additionally, EC1 applies since the article does not explicitly relate to Digital Twins.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:01:23.083273,11.682883739471436
rayyan-471934380,"Television shows ideation, and testing with smart digital twins to advance ratings",exclude,"IC1 is satisfied: the abstract explicitly introduces a television digital twins (TVDT) platform and a conceptual framework, making DT a central concept. IC2 is not satisfied: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context. IC3 is not satisfied: while TV channel managers are mentioned, the abstract does not explicitly define human roles within the system nor describe human-in-the-loop/on-the-loop interaction mechanisms. Given the lack of explicit support for IC2 and IC3 in the abstract/metadata, the article does not meet the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:01:29.882823,6.799549579620361
rayyan-471934384,Verification and Validation for a Digital Twin for Augmenting Current SORA Practices with Air-to-Air Collision Hazards Prediction from Small Uncooperative Flying Objects,exclude,"IC1 is satisfied: the digital twin is a central focus (a DT of the DJI M300 vision system and a V&V framework for DTs are explicitly described). IC3 is satisfied: the abstract explicitly identifies human roles (remote pilots) and states the DT can assist them in identifying air-to-air collision hazards. However, IC2 is not satisfied: the abstract/metadata does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the DT context. V&V and risk assessment support are discussed, but no explicit XAI/interpretability/transparency mechanisms are mentioned. Given the strict requirement that all inclusion criteria be explicitly met, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:01:41.093708,11.207830667495728
rayyan-471934388,Internet of robotic things with a local LoRa network for teleoperation of an agricultural mobile robot using a digital shadow,maybe,"IC1 is explicitly satisfied: the system centers on a digital shadow (virtual representation mirroring robot state) used for teleoperation, with a simulation environment and state information driving robot path updates. IC3 is explicitly satisfied: human roles are clear (remote operator supervising, monitoring, and guiding the robot via a GUI). IC2 is ambiguous: while the abstract emphasizes situation awareness and a GUI displaying state (location, orientation, obstacle distances), it does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms by name. The transparency/XAI aspect is implied through SA and visualization but not explicitly framed as such in the abstract. No exclusion criteria clearly apply.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:02:06.242168,25.147440910339355
rayyan-471934396,Digital twins for optimization of ironmaking operations,exclude,"IC1 satisfied: Digital Twin is clearly central (generic DT architecture and deployments for ironmaking are described). IC2 not satisfied: the abstract does not explicitly mention explainability, interpretability, transparency, or any XAI mechanisms within the DT context; references to hybrid DTs, physics-informed neural networks, and large language models are not explicit XAI. IC3 not satisfied: no explicit human roles or human-in-the-loop mechanisms are defined; mentioning plant engineers as facing challenges is contextual, not a system interaction description. EC2 applies: the focus is on optimization and deployment of DTs without explicit reference to explainability or human-related interaction aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:02:15.081509,8.837392568588257
rayyan-471934397,"Human digital twins unlocking Society 5.0? Approaches, emerging risks and disruptions",exclude,"IC1: Partially met—Human Digital Twins are a central focus and the paper proposes a classification (a conceptual framework) around HDTs. IC2: Not met—there is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms in the DT context; the abstract focuses on ethical implications, autonomy, and risks, but does not mention XAI/interpretability/transparency. IC3: Not met—the abstract does not explicitly define human roles (e.g., operator, decision-maker) or detail human-in/on-the-loop mechanisms as part of a system; references to stakeholders with agency are conceptual without defined roles or interaction mechanisms. Given missing explicit support for IC2 and IC3 in the abstract/metadata, the article should be excluded in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:02:28.566988,13.484463930130005
rayyan-471934401,LLM-Twin: mini-giant model-driven beyond 5G digital twin networking framework with semantic secure communication and computation,exclude,"IC1: Satisfied. Digital twin networks (DTNs) are central to the proposed LLM-Twin framework. IC2: Not satisfied. The abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the DT context; it focuses on semantic communication, computation efficiency, and security. IC3: Not satisfied. There is no explicit definition of human roles or human-in-the-loop/on-the-loop mechanisms in the system. Per the Phase 2 critical rule requiring explicit support for all criteria in the abstract/metadata, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:02:36.839521,8.266173362731934
rayyan-471934407,A systematic multi-layer cognitive model for intelligent machine tool,exclude,"IC1 not met: Digital Twin is not a central concept of the proposed system; it is only mentioned as a platform used to verify feasibility. IC2 not met: the abstract contains no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 not met: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. Given the strict requirement that all criteria be explicitly satisfied in the abstract/metadata, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:02:50.638531,13.799010276794434
rayyan-471934412,In-situ defect detection in laser-directed energy deposition with machine learning and multi-sensor fusion,exclude,"IC1: Satisfied. The abstract explicitly introduces a multi-sensor fusion-based digital twin (MFDT) framework central to the method. IC2: Not satisfied. There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context; the abstract focuses on feature extraction, fusion, classification, and predictive quality attributes without describing any XAI or interpretability approach. IC3: Not satisfied. The abstract does not define human roles or include human-in-the-loop/on-the-loop mechanisms. EC2: Triggered. The work centers on ML-based predictive monitoring within a DT without explicit references to explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:02:58.954494,8.31493616104126
rayyan-471934424,A DT framework integrating human and artificial intelligence for power consumption prediction in CNC machining,include,"IC1: Met. The abstract presents a human-centric digital twin framework (HCDT) for a CNC machine, following ISO 23247, and repeatedly emphasizes the proposed (applied) digital twin as the core of the work. IC2: Met. The abstract explicitly states that explainability was added ('the addition of explainability to the result has developed the trustworthiness in the digital twin environment'), indicating an implemented explainability mechanism within the DT context. IC3: Met. The abstract explicitly incorporates human-centered interaction by describing a human-centric DT and stating that the system incorporates human intelligence alongside artificial intelligence as part of the integrated DT system. No exclusion criteria apply.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:03:13.017483,14.06096076965332
rayyan-471934431,Digital twins for electric propulsion technologies,exclude,"IC1 is satisfied: Digital Twin is the central focus (title and abstract explicitly define DT, outline promises, challenges, and a DT architecture). IC2 is arguably satisfied: the DT architecture explicitly includes uncertainty quantification, which is a transparency-related capability. However, IC3 is not satisfied: the abstract does not explicitly define human roles or incorporate human-in/on-the-loop or human-centered interaction mechanisms; it emphasizes autonomy and data pipelines without mentioning human interaction. Therefore, due to the explicit absence of IC3, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:03:33.736372,20.71787428855896
rayyan-471934433,Data-driven approach for dwell point positioning in automated storage and retrieval system: a metaheuristic-optimized ensemble learning,exclude,"Fails IC1, IC2, and IC3. IC1 not satisfied: Digital Twin is only mentioned tangentially ('supports the realization of digital twin for smart warehouse') and is not a central concept of the proposed system. IC2 not satisfied: no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms within a Digital Twin context. IC3 not satisfied: no explicit human roles or human-in-the-loop/on-the-loop mechanisms are described. The work focuses on a predictive, metaheuristic-optimized ensemble for AS/RS dwell point positioning with simulation-based evaluation, without human or XAI components.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:03:41.692611,7.9532036781311035
rayyan-471934441,Construction of a digital twin model for incremental aggregation of multi type load information in hybrid microgrids under integrity constraints,exclude,"IC1 is satisfied: the abstract explicitly centers on constructing a digital twin model for hybrid microgrids. IC2 is not explicitly satisfied: the only mention is making data ""more interpretable"" via preprocessing (Leida criterion, cubic exponential smoothing), which is a data-cleaning step and does not constitute a proposed or evaluated explainability/interpretability/XAI mechanism for the digital twin system itself. IC3 is not satisfied: there is no explicit definition of human roles or human-in-the-loop/on-the-loop interaction in the abstract. Given the strict requirement that all inclusion criteria be explicitly met, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:03:53.298757,11.605125665664673
rayyan-471934447,Digital twin: securing IoT networks using integrated ECC with blockchain for healthcare ecosystem,exclude,"IC1: Satisfied. The title and abstract position the Digital Twin (DT) system as the context and target of the proposed security framework. IC2: Not satisfied. The abstract does not explicitly propose, implement, evaluate, or formally discuss explainability, interpretability, transparency, or XAI mechanisms within the DT context; it focuses on security (ECC + blockchain) and a GA-based random forest for feature selection. IC3: Not satisfied. No explicit human roles or human-in/on-the-loop or human-centered interaction mechanisms are described. With IC2 and IC3 missing, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:04:05.925864,12.626091718673706
rayyan-471934450,Urban Digital Twins and metaverses towards city multiplicities: uniting or dividing urban experiences?,exclude,"IC1 is satisfied: Urban Digital Twins are the central focus of the article. However, IC2 is not explicitly satisfied: the abstract notes risks such as privacy, transparency, and fairness but does not propose, implement, evaluate, or formally discuss specific explainability, interpretability, transparency, or XAI mechanisms within the Digital Twin context. IC3 is also not explicitly satisfied: while the abstract references interaction, participation, and human-centric approaches, it does not define concrete human roles (e.g., operator, decision-maker) nor detail human-in-the-loop/on-the-loop mechanisms as part of a described system or architecture. Given Phase 2’s requirement for explicit evidence of all inclusion criteria, the article should be excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:04:18.062514,12.13563585281372
rayyan-471934456,Mirroring Privacy Risks with Digital Twins: When Pieces of Personal Data Suddenly Fit Together,exclude,"IC1 is satisfied: the abstract presents a comprehensive framework where digital twins are central. However, IC2 is not met: there is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms within the DT context (privacy compliance and pseudonymization are discussed but not XAI/interpretability). IC3 is not met: the abstract does not explicitly define human roles or human-in-the-loop/on-the-loop mechanisms. Given missing IC2 and IC3, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:04:25.860783,7.79725193977356
rayyan-471934474,When AI meets sustainable 6G,exclude,"IC1: Satisfied. The abstract explicitly positions Digital Twins (DTs) as a key technology within the proposed 6G architecture/PML-AI framework (used to create precise replicas and for AI pre-validation), indicating DTs are central rather than incidental. IC2: Not satisfied. While the abstract notes challenges of AI uninterpretability and unpredictability, it does not explicitly propose, implement, evaluate, or formally discuss explainability/interpretability/transparency or XAI mechanisms, particularly within the DT context. The described use of DTs is for pre-validation, not for explainability. IC3: Not satisfied. There is no explicit mention of human roles or human-in-the-loop/on-the-loop/human-centered interaction mechanisms in the system. Given the absence of explicit evidence for IC2 and IC3 in the abstract/metadata, the article fails the strict inclusion criteria.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:04:36.950369,11.087559700012207
rayyan-471934483,6G autonomous radio access network empowered by artificial intelligence and network digital twin,exclude,"IC1 is satisfied: the network digital twin is a central element of the proposed 6G autonomous RAN framework. IC2 is not satisfied: the abstract contains no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI within the digital twin context. IC3 is not satisfied: there is no explicit definition of human roles or incorporation of human-in/on-the-loop mechanisms. This also triggers EC2, as the work focuses on using a digital twin for AI training, pre-validation, and closed-loop optimization without any reference to explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:04:47.991829,11.036460876464844
rayyan-471934485,Human-Centric Framework for Robotic Assembly for Industry of the Future,exclude,"IC1 not satisfied: The abstract only references digital twins as part of ongoing research (“investigates the use of digital twins and immersive technologies”) and does not state that the proposed framework uses or is built around a Digital Twin; VR-based interaction is described as central. IC2 not satisfied: There is no explicit mention of explainability, interpretability, transparency, or XAI mechanisms, and none are discussed within a Digital Twin context. IC3 is satisfied: Human roles and human-in-the-loop interaction are explicit (human visualizes and optimizes the robot motion plan, shares information). Given missing explicit evidence for IC1 and IC2, the article must be excluded in this strict phase.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:04:54.380556,6.387704133987427
rayyan-471934486,MATTERIX: toward a digital twin for robotics-assisted chemistry laboratory automation,exclude,"IC1 is satisfied: the work centrally focuses on creating high-fidelity digital twins for chemistry laboratories (title and abstract explicitly emphasize a multiscale digital twin and its simulation framework). However, IC2 is not satisfied: the abstract does not explicitly propose, implement, evaluate, or discuss explainability, interpretability, transparency, or XAI mechanisms within the digital twin context. IC3 is not satisfied: there is no explicit mention of human roles or human-in-the-loop/on-the-loop mechanisms; references to interfaces and workflow design do not define human participation. Therefore, EC2 applies as the article focuses on simulation within a digital twin without explicit explainability or human-related aspects.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:05:02.050806,7.668229103088379
rayyan-471934488,Use of AI in the  Early Development Phase  of Vehicle Concepts,exclude,"Fails all strict inclusion criteria due to lack of explicit evidence in the available metadata: (IC1) no explicit mention that a Digital Twin is a central concept; (IC2) no explicit reference to explainability/interpretability/XAI; (IC3) no explicit human roles or human-in-the-loop mechanisms. With no abstract provided, these cannot be verified. To maximize precision in Phase 2, exclude.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:05:15.029192,12.975351333618164
rayyan-471934504,Experimenting with urban stressors: a network-based approach to systemic resilience through the URSA framework,exclude,"IC1 not satisfied: the abstract and metadata do not explicitly present a Digital Twin as a central concept; it is described as a 'city-scale digital living lab' with no explicit mention of Digital Twins. IC2 not satisfied: there is no explicit proposal, implementation, evaluation, or formal discussion of explainability, interpretability, transparency, or XAI mechanisms; the abstract focuses on network diagnostics, stress propagation, and scenario simulation. IC3 is satisfied: human roles are explicitly mentioned (planners and policy analysts). Due to failure of IC1 and IC2 under strict Phase 2 criteria, the article is excluded.",gpt-5-petrobras,PromptBuilderPhase2,2026-03-03T22:05:23.519426,8.487190008163452
