bibtex_id,title,abstract,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-662998732,Towards Enriching the Electric Vehicle Knowledge Graph by Linking it to DBpedia - Proceedings of the 13th Hellenic Conference on Artificial Intelligence,"The automotive industry is focusing on Electric Vehicles (EVs) for their efficiency in reducing oil consumption and emissions. However, the EV market’s diversity in battery capacities, classifications, and connector types creates a lack of standardization. Researchers are exploring advanced data and knowledge management methods, with Knowledge Graphs (KGs) emerging as a promising solution. KGs represent data in a way that reflects human understanding, promoting natural human-machine interactions and enhancing AI’s insights. Their structure and constraints are defined by a vocabulary or ontology. This paper presents ongoing work towards enriching an existing Electric Vehicle Knowledge Graph (EVKG), which is specified by the Electric Vehicle Ontology (EVO). To achieve this, we utilized the Python programming language to create labels for each resource in the EVKG. These labels were then used to match and link these resources to their corresponding entries in DBpedia through the use of the owl:sameAs and rdfs:seeAlso properties. To ensure the matching was as accurate as possible, we developed two algorithms: one employing string matching and the other using word vectorization and distance techniques.",exclude,"IC1 is not satisfied: the abstract describes enriching an RDF/ontology-based EV knowledge graph by entity linking to DBpedia using RDF properties (owl:sameAs, rdfs:seeAlso) and matching algorithms, but it does not explicitly mention Property Graphs (PG/LPG) or any direct RDF↔PG mapping/conversion, schema mapping, or query transformation. Therefore it falls under EC1 (RDF-only interoperability/linking context without RDF–PG translation). IC2 cannot be confidently verified from the provided metadata (conference proceedings are mentioned, but peer-review/full paper status is not explicit), but exclusion is already warranted due to missing IC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:35:53.776297,3.567741632461548
rayyan-662998733,The SeaLiT Ontology – An Extension of CIDOC-CRM for the Modeling and Integration of Maritime History Information,"We describe the construction and use of the SeaLiT Ontology, an extension of the ISO standard CIDOC-CRM for the modelling and integration of maritime history information. The ontology has been developed gradually, following a bottom-up approach that required the analysis of large amounts of real primary data (archival material) as well as knowledge and validation by domain experts (maritime historians). We present the specification of the ontology, RDFS and OWL implementations, as well as knowledge graphs that make use of this data model for integrating information originating from a large and diverse set of archival documents, such as crew lists, sailors registers, naval ship registers, and payrolls. We also describe an application that operates over these knowledge graphs and which supports historians in exploring and quantitatively analysing the integrated data through a user-friendly interface. Finally, we discuss aspects related to the use, evolution, and sustainability of the ontology.",exclude,"IC1 is not satisfied: the abstract describes constructing and using an ontology (SeaLiT) with RDFS/OWL implementations and RDF-based knowledge graphs for data integration and an exploration application, but it does not explicitly propose, implement, or evaluate any direct mapping/conversion/query transformation between RDF and Property Graphs (in any direction). No PG/LPG model, PG tooling (e.g., Neo4j), or RDF↔PG interoperability is mentioned. While IC2 appears satisfied (peer-reviewed journal article in J. Comput. Cult. Herit.), the absence of explicit RDF–PG mapping places it under EC1 (RDF mentioned in-context only, not for RDF↔PG conversion).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:35:58.313491,4.534199953079224
rayyan-662998734,A project for the transformation of greek legal documents into legal open data - Proceedings of the 22nd Pan-Hellenic Conference on Informatics,"In modern states, the operation of the three branches of government (executive, legislative and judicial) results in the generation of a huge volume of data (e.g. legislative documents, decisions, reports, statistics etc.). Publication of government data in the form of Open Data is expected, among other benefits, to drive economic development and promote transparency. This is also true for legal data, since new services for citizens, companies, legal professionals and governments could emerge as a result of the availability of Legal Open Data. Since such information is usually published in unstructured formats, automated approaches could highly facilitate the transformation of unstructured data into structured Open Data, according to the 5-star Open Data scheme. In this paper, we present an ongoing project about the automated analysis and processing of Greek legal documents for their transformation into Legal Open Data. We briefly review the current state of Legal Open Data in Greece, we present the project's research questions and analyze our initial thoughts for the implementation methodology; we discuss the challenges of such an effort and finally we elaborate the expected contributions.",exclude,"IC1 is not satisfied: the title/abstract discuss transforming unstructured Greek legal documents into Legal Open Data (5-star scheme) but do not explicitly mention RDF, Property Graphs/LPG, or any direct mapping/conversion/query translation between RDF and PG. This falls under EC1 (RDF/PG not presented as a conversion target; only general Open Data context). IC2 cannot be confirmed from the provided metadata (venue/journal and peer-reviewed full paper status not explicitly stated).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:01.200209,2.883530855178833
rayyan-662998735,Safety check: a semantic web application for emergency management - Proceedings of The International Workshop on Semantic Big Data,"Semantic Computing is being used in a wide variety of domains to develop intelligent applications. With the increasing availability of different kinds of data on the web, providing better emergency management in case of natural disasters and humanitarian crises is much needed. This paper presents the use of semantic technologies to build a web application called Safety Check. The aim of this work is to implement a knowledge intensive application that identifies those people that may have been affected due to natural disasters or man-made disasters at any geographical location and notify them with safety instructions. This involves extraction of data from various sources for emergency alerts, weather alerts, and contacts data. The extracted data is integrated using a semantic data model and transformed into semantic data. Semantic reasoning was done through rules and queries.",exclude,"IC1 is not satisfied: the title/abstract mention only a “semantic data model,” transformation into “semantic data,” and reasoning with rules/queries, but do not explicitly mention RDF, Property Graphs (LPG/PG), or any direct RDF↔PG mapping/conversion/query translation method. Therefore it falls under EC1 (semantic technologies used for an application context without an explicit RDF–PG conversion). IC2 cannot be confidently verified from the provided metadata (workshop proceedings; peer-review/full paper status not explicit), but exclusion is already warranted due to missing IC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:05.783424,4.579214334487915
rayyan-662998738,Perennial Semantic Data Terms of Use for Decentralized Web - Proceedings of the ACM Web Conference 2024,"In today's digital landscape, the Web has become increasingly centralized, raising concerns about user privacy violations. Decentralized Web architectures, such as Solid, offer a promising solution by empowering users with better control over their data in their personal 'Pods'. However, a significant challenge remains: users must navigate numerous applications to decide which application can be trusted with access to their data Pods. This often involves reading lengthy and complex Terms of Use agreements, a process that users often find daunting or simply ignore. This compromises user autonomy and impedes detection of data misuse. We propose a novel formal description of Data Terms of Use (DToU), along with a DToU reasoner. Users and applications specify their own parts of the DToU policy with local knowledge, covering permissions, requirements, prohibitions and obligations. Automated reasoning verifies compliance, and also derives policies for output data. This constitutes a ""perennial'' DToU language, where the policy authoring only occurs once, and we can conduct ongoing automated checks across users, applications and activity cycles. Our solution is built on Turtle, Notation 3 and RDF Surfaces, for the language and the reasoning engine. It ensures seamless integration with other semantic tools for enhanced interoperability. We have successfully integrated this language into the Solid framework, and conducted performance benchmark. We believe this work demonstrates a practicality of a perennial DToU language and the potential of a paradigm shift to how users interact with data and applications in a decentralized Web, offering both improved privacy and usability.",exclude,"IC1 is not satisfied: the abstract describes a formal language and reasoner for Data Terms of Use in Solid, built on Turtle/Notation3/RDF Surfaces, but it does not explicitly propose or use any mapping/conversion/schema mapping/query transformation between RDF and Property Graphs (in any direction). Property Graphs are not mentioned, and no RDF↔PG translation layer is described or evaluated. IC2 appears satisfied as it is a full paper in ACM Web Conference 2024, but failing IC1 triggers exclusion (EC1: RDF mentioned in context of semantic tooling/interoperability, not RDF–PG mapping).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:09.198374,3.4119505882263184
rayyan-662998739,Experiential Observations: An Ontology Pattern-Based Study on Capturing the Potential Content within Evidences of Experiences,"Modelling the knowledge behind human experiences is a complex process: it should take into account, among others, the activities performed, human observations and the documentation of the evidence. To represent this knowledge in a declarative way means to support data interoperability in the context of cultural heritage artefacts, as linked datasets on experience documentation have started to appear. With this objective in mind, we describe a study based on an ontology design pattern for modelling experiences through observations, which are considered indirect evidence of a mental process (i.e., the experience). This pattern highlights the structural differences between types of experiential documentation, such as diaries and social media, providing a guideline for the comparability between different domains and for supporting the construction of heterogeneous datasets based on an epistemic compatibility. We have performed not only a formal evaluation over the pattern but also an assessment through a series of case studies. This approach includes (a) the analysis of interoperability among two case studies (reading through social media and historical sources); (b) the development of an ontology for collecting evidences of reading, which reuses the proposed pattern; and (c) the inspection of experience in humanities datasets.",exclude,"IC1 is not satisfied: the title/abstract discuss an ontology design pattern, interoperability, and case studies in cultural heritage, but they do not explicitly mention RDF, Property Graphs/LPG, or any direct mapping/conversion/query transformation method between RDF and PG in any direction. The work appears focused on ontology modeling/pattern evaluation rather than RDF↔PG translation. IC2 (primary peer-reviewed journal paper) appears satisfied (J. Comput. Cult. Herit.), but without explicit evidence for IC1 the article must be excluded under the Phase 2 critical rule (EC1: RDF/PG mapping not presented).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:13.732979,4.5306031703948975
rayyan-662998740,Research on Digital Resource Construction of University Library under Big Data - The 2nd International Conference on Computing and Data Science,"The construction of a remote access system for digital resources in academic libraries has strong feasibility and is of practical significance for library digital services under the network environment. The wide application of big data has brought unprecedented opportunities and challenges to the construction of digital resources in academic libraries. This paper proposes a linked data-oriented semantic digital library resource description and organization framework. The framework has four levels: metadata layer, ontology layer, linked data layer and application layer. Its core is the construction and association of RDF semantic metadata. Taking the data in the field of ""Books, Information and Archives"" as an example, the framework is implemented. The focus of the implementation is on the ontology layer and the associated data layer, including the design of related ontology, the automatic conversion of common metadata to semantic metadata, The establishment of RDF semantic links between different data sets, the publication of related data, etc.",exclude,"IC1 is not satisfied: the abstract discusses a linked data-oriented framework centered on constructing RDF semantic metadata, converting common metadata to semantic metadata, and creating RDF links across datasets, but it does not explicitly mention Property Graphs (PG/LPG) or any direct RDF↔PG mapping/conversion/query transformation. This is therefore RDF-only (linked data/ontology/metadata) work and falls under EC1/EC2 (no direct RDF–Property Graph translation layer). IC2 cannot be confirmed from the provided metadata (conference name given but no explicit peer-reviewed full paper details), but exclusion already follows from failing IC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:17.483100,3.7471060752868652
rayyan-662998741,A GenAI System for Improved FAIR Independent Biological Database Integration,"Life sciences research increasingly requires identifying, accessing, and effectively processing data from an ever-evolving array of information sources on the Linked Open Data (LOD) network. This dynamic landscape places a significant burden on researchers, as the quality of query responses depends heavily on the selection and semantic integration of data sources—processes that are often labor-intensive, error-prone, and costly. While the adoption of FAIR (Findable, Accessible, Interoperable, and Reusable) data principles has aimed to address these challenges, barriers to efficient and accurate scientific data processing persist.In this article, we introduce FAIRBridge, an experimental natural language-based query processing system designed to empower scientists to discover, access, and query biological databases, even when they are not FAIR-compliant. FAIRBridge harnesses the capabilities of AI to interpret query intents, map them to relevant databases described in scientific literature, and generate executable queries via intelligent resource access plans. The system also includes robust tools for mitigating low-quality query processing, ensuring high fidelity and responsiveness in the information delivered.FAIRBridge’s autonomous query processing framework enables users to explore alternative data sources, make informed choices at every step, and leverage community-driven crowd curation when needed. By providing a user-friendly, automated hypothesis-testing platform in natural English, FAIRBridge significantly enhances the integration and processing of scientific data, offering researchers a powerful new tool for advancing their inquiries.",exclude,"IC1 is not satisfied: the title/abstract describe a GenAI natural-language query processing and database integration system over Linked Open Data/FAIR principles, but do not explicitly mention RDF, SPARQL, property graphs (PG/LPG), or any direct RDF↔PG mapping/conversion/query translation. Therefore the work is out of scope for RDF–property graph interoperability/mapping under the Phase 2 critical rule (EC1). IC2 appears plausible (journal article), but without IC1 the paper must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:21.249468,3.7633635997772217
rayyan-662998743,LOVBench: Ontology Ranking Benchmark - Proceedings of The Web Conference 2020,"Ontology search and ranking are key building blocks to establish and reuse shared conceptualizations of domain knowledge on the Web. However, the effectiveness of proposed ontology ranking models is difficult to compare since these are often evaluated on diverse datasets that are limited by their static nature and scale. In this paper, we first introduce the LOVBench dataset as a benchmark for ontology term ranking. With inferred relevance judgments for more than 7000 queries, LOVBench is large enough to perform a comparison study using learning to rank (LTR) with complex ontology ranking models. Instead of relying on relevance judgments from a few experts, we consider implicit feedback from many actual users collected from the Linked Open Vocabularies (LOV) platform. Our approach further enables continuous updates of the benchmark, capturing the evolution of ontologies’ relevance in an ever-changing data community. Second, we compare the performance of several feature configurations from the literature using LOVBench in LTR settings and discuss the results in the context of the observed real-world user behavior. Our experimental results show that feature configurations which are (i) well-suited to the user behavior, (ii) cover all features types, and (iii) consider decomposition of features can significantly improve the ranking performance.",exclude,"IC1 is not satisfied: the title/abstract describe an ontology term ranking benchmark (LOVBench) and learning-to-rank evaluation using user feedback from the Linked Open Vocabularies platform, but do not explicitly propose or use any mapping/conversion, schema mapping, interoperability mechanism, or query transformation between RDF and Property Graphs in any direction. The work is therefore out of scope for RDF↔PG translation (EC1). IC2 cannot be confidently confirmed from the provided metadata (journal not provided), but exclusion already follows from missing IC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:23.940129,2.6866657733917236
rayyan-662998744,"Broad, Interdisciplinary Science In Tela: An Exposure and Child Health Ontology - Proceedings of the 2017 ACM on Web Science Conference","Data curation for interdisciplinary collaborative science requires a new online web-based approach that integrates domain knowledge from multiple resources and enables in tela (in the web) interactive collaboration between data providers, domain specialists, and data analysts. The Children's Health Exposure Analysis Resource (CHEAR) is a resource for child development and environmental exposure data. The CHEAR Data Center has developed an ontology that integrates study and exposure data in a way that is consistent across the program, and integrates with many best practice relevant vocabularies and repository schemas. This includes the World Wide Web Consortium's recommended Provenance Ontology (PROV), Semanticscience Integrated Ontology (SIO), the Chemical Entities of Biological Interest (CheBI) ontology, the Uberon multi-species anatomy ontology, and the Units Ontology as the starting point for our domain modeling. We mapped terms where they overlapped and extended these ontologies with classes that were required to support modeling and integrating data from epidemiology and chemical exposure measurements that comprise the majority of the data recorded by the CHEAR data center. In response to this challenge, we used an on-demand approach to develop the ontology based on a set of representative pilot projects in CHEAR. After initial development, we evaluated the ontology for completeness in representing an additional pilot study. An epidemiologist was able to produce a mapping of the project to the ontology with only minor corrections needed by an ontology expert. In the large dataset that was tested, one third of the classes needed to represent the dataset needed to be added to the ontology, all of them in areas where we expected to see more ontology expansion. Our overall approach is to drive towards completion of coverage while being relatively easy to use for domain experts. Ultimately we aim to have domain experts handle the majority of extensions and evolution with small interactions with ontology experts. In this paper, we report on our on-demand approach for web-based collaborative interdisciplinary ontology development and maintenance and also introduce the resulting extensible and interoperable exposure and child health ontology.",exclude,"IC1 is not satisfied: the title/abstract discuss collaborative ontology development and mapping/extension among existing ontologies/vocabularies (e.g., PROV, SIO, CheBI, Uberon), but do not explicitly mention RDF, Property Graphs (PG/LPG), or any direct RDF↔PG mapping/conversion/query transformation method. The work appears to be ontology/schema integration within the semantic web/biomedical ontology space rather than RDF–PG interoperability. Even if IC2 may be satisfied (ACM Web Science conference proceedings), failure to meet IC1 requires exclusion (EC1: RDF/PG mapping between the two is absent).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:27.185954,3.2428243160247803
rayyan-662998745,Comparing Methodologies: Linked Open Data and Digital Libraries - Proceedings of the Third AIUCD Annual Conference on Humanities and Their Methods in the Digital Ecosystem,"This paper reports the outcomes of the conversation moderated by Anna Maria Tammaro, which took place in Bologna during the third AIUCD (Associazione per l'Informatica Umanistica e la Cultura Digitale) conference, between Karen Coyle and Gianmaria Silvello about convergences and divergences of Cultural Heritage (CH) and Computer Science (CS) communities about digital libraries and the Linked Open Data (LOD) paradigm. The conversation has been stimulated in the context of the community of Digital Humanities (DH) scholars, in order to actively engaging them in the linked open data and digital libraries services.The LOD paradigm is a promising technology not only for opening up digital libraries resources, but also for augmenting the discoverability, re-use, enrichment and sharing of their resources on the Web. For the digital libraries LOD can represent a quite significant shift from a ""closed paradigm"" where the domain expert (e.g. the librarian) has the control of the resources to an ""open paradigm"" where the resources are free to circulate and evolve ""without"" explicit control of domain experts.In this paper we report some existing positive experiences of integration of the LOD paradigm in the digital library context where the LOD has been used as a publishing paradigm. We also discuss some limitations of the current approach by presenting some open problems that should be investigated to fully realize the LOD paradigm potentialities.",exclude,"IC1 is not satisfied: the title/abstract discuss Linked Open Data in digital libraries and report a moderated conversation plus experiences/limitations of LOD as a publishing paradigm, but do not explicitly propose or use any method/tool/schema mapping/query transformation directly between RDF and Property Graphs. Property Graphs/LPG are not mentioned at all, and no RDF↔PG conversion is described (EC1: RDF/LOD only as context/publishing paradigm). IC2 cannot be confirmed from the provided metadata (conference proceedings piece; peer-reviewed full paper status not explicit).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:31.204466,4.014489650726318
rayyan-662998746,State-of-the-Art Assessment on the Implementations of International Core Data Models for Public Administrations - Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance,"Public administrations are often still organised in vertical, closed silos. The lack of common data standards (common data models and reference data) for exchanging information between administrations in a cross-domain and/or cross-border setting stands in the way of digital public services and automated flow of information between public administrations. Core data models address this issue, but are often created within the closed environment of a country or region and within one policy domain. A lack of insight exists in understanding and managing the life-cycle of these initiatives on public administration information systems for data modelling and data exchange. In this paper, we outline state-of-the-art implementations and vocabularies linked to the core data models. In particular we inventoried and selected existing core data models and identified tendencies in current practices based on the criteria creation, use, maintenance and coordination. Based on the analysis, this survey suggest research directions for policy and information management studies pointing to best practices regarding core data model implementations and their role in linking isolated data silos within a cross-country context. Finally we highlight the differences in their coordination and maintenance, depending on the state of creation and use.",exclude,"IC1 is not satisfied: the title/abstract discuss core data models, vocabularies, and data exchange practices in public administrations, but do not explicitly mention RDF, Property Graphs/LPG, graph databases, or any direct mapping/conversion/query transformation between RDF and property graphs. The work is described as a state-of-the-art assessment/survey of implementations, which also suggests it is not presenting a primary RDF↔PG mapping method. Therefore it falls under EC1 (context/survey without RDF–PG conversion) and cannot be included in this strict phase.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:34.107907,2.9004411697387695
rayyan-662998747,On the Semantic Analysis of Open (Government) Data Portals’ Metadata Provision and Schema - Proceedings of the 17th International Conference on Theory and Practice of Electronic Governance,"The ever-increasing amount of data available through Open Data portals follows the momentum and proliferation of Open Data initiatives and, apart from the numerous benefits offered, poses a reality which brings forth several challenges. Metadata quality and management are key aspects in this regard; in their absence affecting the interoperability, findability, and consequently, open data consumption. The present study aims to analyse several semantic aspects of 3 major international data portals and their metadata schemas mapped to the main DCAT schema classes in order to assess the current status regarding metadata provision and aiming towards prospective standardisation and improved semantic interoperability of the datasets available. The analysis revealed several persisting challenges, including the lack of standardised information (e.g., controlled vocabularies) as accepted values of the identified mandatory metadata fields in use, or, in the case of existing standardisation schemas, a misalignment and lack of consensus among the different portals. The study also pinpoints future research lines centred around the elicitation of guidelines and practices to standardise not only descriptive but also domain-specific metadata provision across the portals, facilitating the process towards the identification of minimum sets of metadata descriptions applicable to various contexts, and reaching one step closer to the envisioned interoperable ODPs paradigm.",exclude,"IC1 is not satisfied: the title/abstract discuss semantic analysis of open data portals’ metadata schemas mapped to DCAT classes (RDF vocabulary) for interoperability, but do not mention Property Graphs/LPGs or any direct RDF↔Property-Graph mapping/conversion/query transformation. The work appears to be RDF/schema alignment only (EC1/EC2 relative to the SLR scope). Although it is a conference proceedings paper (likely satisfying IC2), missing explicit RDF–PG translation means it must be excluded in Phase 2.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:37.533787,3.4228944778442383
rayyan-662998749,Towards a project centric metadata model and lifecycle for ontology mapping governance - Proceedings of the 17th International Conference on Information Integration and Web-Based Applications &amp; Services,"Ontology matching and mapping is concerned with discovering correspondences between two ontologies to create a mapping that enable applications to relate, interlink or integrate data. The construction of such mappings is not trivial as they are created to serve a purpose and result from collaboration between the different stakeholders. Current ontology-mapping metadata formats only capture a glimpse of the mapping construction process by focusing on the exchange of mappings and they provide some limited properties to facilitate reuse and discovery. For mapping governance to be possible, we argue that a suitable metadata model -- which will be presented in this paper -- needs to capture all aspects from the ontology mapping lifecycle: from the inception of a project to the execution of these mappings. This allows one to formulate queries that not only would facilitate the discovery and reuse, but also queries that allow one to govern the ontology mapping projects and render the construction processes more transparent and traceable.",exclude,"Fails IC1: The title/abstract discuss ontology matching/mapping governance and a metadata model for the ontology mapping lifecycle, but do not explicitly mention RDF, Property Graphs (PG/LPG), or any direct mapping/conversion/query transformation between RDF and PG. The work appears to be about metadata for ontology mappings rather than RDF↔PG translation. IC2 (primary peer-reviewed paper) is plausible given the conference proceedings, but without IC1 it must be excluded.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:41.155601,3.618622064590454
rayyan-662998751,An interoperable service for the provenance of machine learning experiments - Proceedings of the International Conference on Web Intelligence,"Nowadays, despite the fact that Machine Learning (ML) experiments can be easily built using several ML frameworks, as the demand for practical solutions for several kinds of scientific problems is always increasing, organizing its results and the different algorithms' setups used, in order to be able to reproduce them, is a long known problem without an easy solution. Motivated by the need of a high level of interoperability and data provenance with respect to ML experiments, this work presents a generic solution using a web-service application that interacts with the MEX vocabulary, a lightweight solution for archiving and querying ML experiments. By using this solution, researchers can share their setups and results, in a interoperable format that describes all the steps needed to reproduce their research. Although the solution presented in this work could be implemented in any programming language, we chose Java to build the web-service and also we chose to present experiments with Python's Scikit-learn ML Framework, using Decorators and Code Reflection, that demonstrates the simplicity of incorporating data provenance in such a high level, simplifying the experiment logging process.",exclude,"IC1 is not satisfied: the title/abstract describe a web-service for provenance of ML experiments using the MEX vocabulary, but do not explicitly mention RDF, Property Graphs/LPG, or any direct mapping/conversion/query transformation between RDF and PG in any direction. The work appears to focus on interoperable experiment logging/provenance rather than RDF↔PG interoperability (EC1: RDF/PG conversion not presented). IC2 cannot be confidently verified from the provided metadata (venue is a conference proceedings, but peer-review/full-paper status is not explicit).",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:44.485729,3.3271231651306152
rayyan-662998753,Generic approach to knowledge management from databases - Proceedings of the 2017 International Conference on Smart Digital Environment,"Digital intelligence1 relies, among other things, on the involvement of software agents in the interpretation and reasoning on the information. This requires the immersion of meaning in information storage systems. Software agents can qualitatively treat information only if they can understand it, which is possible due to the cooperation of the ontology as source of knowledge and the data sources as an informational heap.In this paper, we present an automatic approach that allows to create an ontology from a classical data source (Relational, Object Oriented or Semi-Structured), and to interrogate the ontology thus created without resorting to creating instances: To create the ontology, the approach is based basically on meta-model, model and transformation concepts. Indeed, the different stages are translated by the transformation of an input model for the generation of an output model, this generation is directed by meta-models that we proposed. We present also a system of querying ontology without having to populate it with instances from data source. This system provides an intermediate level of abstraction between the ontological model and the data source schemas, this level can generate partially and temporarily the data in XML format. The system also provides a SPARQL-XQUERY mapping which rewrites any SPARQL query at XQUERY query in order to be executed on the generated data.",exclude,"IC1 is not satisfied: the abstract describes (i) automatic ontology creation from classical data sources (relational/object-oriented/semi-structured) and (ii) SPARQL-to-XQUERY rewriting over temporarily generated XML data. It does not explicitly mention Property Graphs (PG/LPG) or any direct mapping/conversion/query transformation between RDF and Property Graphs. This fits EC2 (focus on other models: databases/XML/XQUERY) and/or EC1 (RDF-related querying context without RDF↔PG translation). IC2 cannot be confidently confirmed from the provided metadata (conference proceedings entry; peer-review status and full-paper length not explicit), but exclusion is already warranted due to missing IC1.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:47.752688,3.262937545776367
rayyan-662998754,"Development of a knowledge system for Big Data: Case study to plant phenotyping data - Proceedings of the 6th International Conference on Web Intelligence, Mining and Semantics","In the recent years, the data deluge in many areas of scientific research brings challenges in the treatment and improvement of agricultural data. Research in bioinformatics field does not outside this trend. This paper presents some approaches aiming to solve the Big Data problem by combining the increase in semantic search capacity on existing data in the plant research laboratories. This helps us to strengthen user experiments on the data obtained in this research by infering new knowledge. To achieve this, there exist several approaches having different characteristics and using different platforms. Nevertheless, we can summarize it in two main directions: the query re-writing and data transformation to RDF graphs. In reality, we can solve the problem from origin of increasing capacity on semantic data with triplets. Thus, data transformation to RDF graphs direction was chosen to work on the practical part. However, the synchronization data in the same format is required before processing the triplets because our current data are heterogeneous. The data obtained for triplets are larger that regular triplestores could manage. So we evaluate some of them thus we can compare the benefits and drawbacks of each and choose the best system for our problem.",exclude,"IC1 is not satisfied: the abstract discusses query rewriting and data transformation of heterogeneous data into RDF triplets/triplestores, but it does not mention Property Graphs (PG/LPG) or any direct mapping/conversion/query translation between RDF and PG. This is therefore a Relational/heterogeneous-data → RDF knowledge system effort (EC2), with RDF used as the target model only. IC2 (peer-reviewed primary paper) seems plausible from the conference venue, but without IC1 it must be excluded under Phase 2 strict rules.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:50.915440,3.1597483158111572
rayyan-662998755,TypeQL: A Type-Theoretic &amp; Polymorphic Query Language,"Relational data modeling can often be restrictive as it provides no direct facility for modeling polymorphic types, reified relations, multi-valued attributes, and other common high-level structures in data. This creates many challenges in data modeling and engineering tasks, and has led to the rise of more flexible NoSQL databases, such as graph and document databases. In the absence of structured schemas, however, we can neither express nor validate the intention of data models, making long-term maintenance of databases substantially more difficult. To resolve this dilemma, we argue that, parallel to the role of classical predicate logic for relational algebra, contemporary foundations of mathematics rooted in type theory can guide us in the development of powerful new high-level data models and query languages. To this end, we introduce a new polymorphic entity-relation-attribute (PERA) data model, grounded in type-theoretic principles and accessible through classical conceptual modeling, with a near-natural query language: TypeQL. We illustrate the syntax of TypeQL as well as its denotation in the PERA model, formalize our model as an algebraic theory with dependent types, and describe its stratified semantics.",exclude,"IC1 is not satisfied: the title/abstract describes a new PERA data model and the TypeQL query language with type-theoretic foundations, but it does not explicitly mention RDF, Property Graphs/LPG, or any direct mapping/conversion/query translation between RDF and PG in any direction. Graph databases are referenced only in general background context (EC1). IC2 appears satisfied (peer-reviewed Proc. ACM Manag. Data), but failing IC1 is sufficient for exclusion.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:53.898592,2.980147361755371
rayyan-662998756,Semantic Solutions for Democratizing Archaeological and Numismatic Data Analysis,"Museums, heritage agencies and other institutions responsible for managing archaeological cultural heritage across Europe are engaged in developing digital platforms to better open their collections to the public as a common resource for the purposes of discovering, learning about, and sharing our common past. This paper explores the potential of new semantic computing technologies in democratizing not only public access to digital cultural heritage records, but also to computational and Linked Open Data -assisted data analysis and knowledge discovery. As a case study, we consider archaeological and numismatic Open Data services in Finland, and discuss the research results obtained during the ongoing development work for the CoinSampo framework for opening Finnish and international numismatic data. Existing digital cultural heritage services are often built with the needs of professional collections management in mind. The presentation of the records is typically structured after the familiar format established for the printed catalogues of yesteryear, with few analytical tools that would take advantage of the potential of digital data to probe and visualize internal relationships and patterns within the full body of the opened material. CoinSampo, however, will provide scientific tools to new audiences among the non-professional public who have not enjoyed such a level of access to numismatic data. The broad range of target audiences we envisage includes collections managers, who will benefit from enhanced access to their own data for updating records and for error detection and correction, as well as academic researchers interested in using the material in scientific analysis. Importantly, it also includes non-professional groups such as coin collectors, educators, local historians, and the archaeological hobby metal-detectorists who produce most of the new coin finds entering the national collections in Finland and in other European countries where detecting is legal. By adopting a citizen science and participatory heritage approach in the development of Open Data services, we aim to promote a technological model for cultural heritage dissemination that addresses the needs of a wide spectrum of different user audiences inside and outside the professional sphere.",exclude,"IC1 is not satisfied: the title/abstract discuss semantic computing, Linked Open Data, and the CoinSampo cultural heritage framework, but do not explicitly mention RDF, Property Graphs (LPG/PG), or any direct mapping/conversion/query transformation between RDF and property graphs. The paper appears to be about semantic/LOD-enabled data access and analysis rather than RDF↔PG interoperability. Therefore it falls under EC1 (RDF/PG not present beyond general context) and cannot be included in this strict phase. IC2 cannot be confirmed from the abstract alone, though it is in a journal venue.",gpt-5-2-petrobras,PromptBuilderPhase2,2026-09-14T17:36:57.215279,3.3126819133758545
