bibtex_id,title,abstract,decision,justification,model_name,prompt_version,execution_date,processing_time_seconds
rayyan-662998424,AGRIDS: an Advanced Multi-Modal Mapping Architecture for Robotics and Agriculture - 2024 IEEE 20th International Conference on Automation Science and Engineering (CASE),"In this paper, we address the lack of standardisation in mapping and data storage in robotics and agriculture, aiming to effectively represent and store spatial, semantic, and temporal data for both applications. We propose a novel approach that integrates data from various sources, such as robotic and static sensors, to create comprehensive maps crucial for precision agriculture. Our architecture bridges the gap between robotics and agriculture domains, managing the storage of robotics sensor data and structured data. We combine technologies from context brokers, databases and object storage to integrate multi-modal data to enable more context-aware decision-making, paving the way for advancements in robotics and precision agriculture. Our proposed framework is open-source and available on our repository 1",exclude,"The title and abstract discuss a multi-modal mapping architecture for robotics/agriculture data integration and storage, but do not mention RDF, Property Graphs/LPG, graph databases, or any graph data model conversion/schema mapping. This appears out of scope for RDF/PG conversion (fails IC2; EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:08.614990,2.950239658355713
rayyan-662998425,Intent-Based Management for Open RAN: Intelligent Network Configuration Automation via Chatbot - 2024 IEEE 13th International Conference on Cloud Networking (CloudNet),"The translation of complex policies into practical network configuration actions is often conducted by human operators, resulting in errors that affect network performance. In Open RAN networks, this challenge becomes even more relevant, considering the objective of intelligent configuration automation. This paper proposes an intent-based management system, which receives commands in natural language through a chatbot and converts them into network policies. Proposal evaluation is conducted on a software-defined network emulation on Mininet, controlled by ONOS. The system prototype integrates Rasa chatbot with ONOS controller, allowing the configuration of network flows to be derived from natural language instructions. The results indicate that the system fulfills intents in constant time, up to 100 ms, even with an increasing load of flows in the network switches.",exclude,"The paper is about intent-based management and translating natural-language commands into network policies/configurations for Open RAN using a chatbot (Rasa) and SDN tools (Mininet/ONOS). It does not mention RDF, Property Graphs, graph databases, or any RDF/PG conversion or schema mapping, so it is clearly out of scope (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:11.152048,2.5309762954711914
rayyan-662998426,CSM-H-R: A Context Modeling Framework in Supporting Reasoning Automation for Interoperable Intelligent Systems and Privacy Protection,"The automation of High-Level Context (HLC) reasoning across intelligent systems at scale is imperative because of the unceasing accumulation of contextual data, the trend of the fusion of data from multiple sources (e.g., sensors, intelligent systems), and the intrinsic complexity and dynamism of context-based decision-making processes. To mitigate the challenges posed by these issues, we propose a novel Hierarchical Ontology-State Modeling (HOSM) framework CSM-H-R, which programmatically combines ontologies and states at the modeling phase and runtime phase for attaining the ability to recognize meaningful HLC. It builds on the model of our prior work on the Context State Machine (CSM) engine by incorporating the hierarchies, relationships, and state transitions to take care of the dynamic aspects of context. The design of the framework supports the sharing and interoperation of context among intelligent systems and the components for handling CSMs and the management of hierarchy, relationship, and transition. Case studies are developed for IntellElevator and IntellRestaurant, two intelligent applications in a smart campus setting. The prototype implementation of the framework experiments on translating the HLC reasoning into vector and matrix computing and presents the potential of using advanced probabilistic models to reach the next level of automation in integrating intelligent systems. The implementation of the framework is available at https://github.com/songhui01/CSM-H-R. Additionally, a built-in feature of privacy protection support is discussed in the application domain by anonymization through indexing and reducing information correlation.",maybe,"The paper focuses on a hierarchical ontology/state modeling framework for interoperable intelligent systems and reasoning automation, which suggests semantic/ontology-based modeling and interoperability (IC1). However, the title/abstract does not explicitly mention RDF, Property Graphs/LPG, or graph databases, nor does it clearly describe graph-model conversion or mapping. Potential relevance exists due to ontologies/interoperability, so it should not be excluded in Phase 1.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:14.149879,2.994793653488159
rayyan-662998428,Fog Services Provider Architecture for IoT - 2020 11th International Conference on Network of the Future (NoF),"The prominence of Internet of Things (IoT) devices is characterized by a wide diversity of network access technologies, including Wi-Fi, Cellular, Lo-Ra, ZigBee, or Bluetooth. Dealing with such heterogeneity is still very challenging. Current cloud computing solutions can sustain a considerable amount of diverse data that are generated by geographically spread IoT devices. However, this task is quite challenging for time-sensitive services. Moreover, IoT heterogeneous devices are always managed by different application systems, and there are no unified storage and management solutions for information on IoT devices. In this paper, we propose a microservice architecture based on Fog computing paradigm named Fog services Provider (FSP) for IoT devices to perceive and flexibly manage heterogeneous devices in ubiquitous environments. A novel aspect of this service architecture is to build a general data model to describe and store data of IoT heterogeneous devices based on Semantic Web technologies. Besides, we also propose a data converting algorithm from relational databases to a unified format, and demonstrates procedures with effective management to register and access those devices into FSP architecture.",maybe,"Abstract proposes a general data model for IoT device data using Semantic Web technologies and mentions a data converting algorithm from relational databases to a unified format. However, it does not explicitly mention RDF, property graphs, or conversion between RDF and PG in the title/abstract, so relevance to RDF/PG conversion is unclear but potentially related to RDF-based modeling/interoperability.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:16.359048,2.205094814300537
rayyan-662998429,Ontology-Based CAD Analysis with LLMs: Natural Language Querying of Boundary Representations - 2025 IEEE 30th International Conference on Emerging Technologies and Factory Automation (ETFA),"CAD models using a boundary representation (BREP) are widely used across industrial applications. However, extracting and interpreting information from these models typically requires expert knowledge. In this paper, we present a GraphRAG-based system that lowers this barrier by enabling natural language access to detailed geometric and topological information. The approach builds upon an ontological representation of geometries, which is accessible via the semantic query language SPARQL. Large language models are used to translate user questions into formal queries and generate natural language replies, allowing for flexible, domain-aware interaction with the geometric data. The effectiveness of the system is demonstrated through a systematic evaluation using diverse CAD models and a range of natural language queries. Our system empowers domain experts to explore and analyze complex CAD models without requiring expertise in query languages or ontology design. By reducing the complexity of geometric information retrieval, the GraphRAG-based system enables more accessible, automated, and intelligent use of CAD data in industrial applications.",maybe,"The paper uses an ontological representation queried via SPARQL (suggesting RDF/semantic web technologies) and discusses natural-language-to-SPARQL query translation over graph-like data. However, the title/abstract does not explicitly mention RDF or property graphs, nor does it address RDF↔PG conversion or schema mapping. Potential relevance exists via SPARQL/ontology-based graph querying, so it should not be excluded in Phase 1.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:19.249080,2.887620449066162
rayyan-662998430,Intelligent E-Governance Powered by Semantic Web and AI-Driven Personalization - 2025 International Conference on Engineering Innovations and Technologies (ICoEIT),"E-governance development is enhanced by the incorporation of semantic web intelligence to provide customized and effective public service delivery. Existing frameworks do not have adaptive abilities to respond to changing citizen demands and procurement complexities. This study suggests an intelligent framework for e-governance incorporating ontology-based knowledge representation, deep reinforcement learning, and natural language processing. The novelty is in integrating adaptive service suggestions with multi-agent deep reinforcement learning and graph neural networks, aided by structured and unstructured knowledge graphs. RDF and OWL for semantic structuring, SPARQL for querying, and NLP models for processing citizen requests. A conversational AI agent facilitates user experience through the provision of personalized procurement information. Experimental results reveal enhanced tender suggestion accuracy of 92%, enhanced procurement transparency, and real-time citizen engagement. Semantic reasoning strengthens data optimization and fair resource allocation. The combination of semantic web and AI technologies makes e-governance a data-driven, knowledge-based system that delivers enhanced accountability, operational effectiveness, and accessibility. The system is scalable for wider public administration purposes.",maybe,"The abstract explicitly mentions RDF/OWL and SPARQL and uses knowledge graphs in an e-governance framework (IC2 satisfied). However, it does not clearly discuss data conversion, schema mapping, interoperability, or query translation between RDF and Property Graphs (IC1 unclear). Potential relevance exists due to semantic web/knowledge graph engineering aspects, so retain as maybe in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:21.708885,2.4567348957061768
rayyan-662998431,Semantic Model for IoT-Enabled Electric Vehicle Services: Puzzling with Ontologies - 2016 IEEE 4th International Conference on Future Internet of Things and Cloud (FiCloud),"The purpose of this paper is to present our research on applying semantic modelling and ontologies to the issues of products and services. Two selected issues are discussed: i) the collection and reuse of product-service lifecycle data in an IoT-enabled framework. The role of product-service ontology is demonstrated as a backbone of vehicle lifecycle management, ii) ontologies and semantic interoperability as enabling technologies for the creation of services such as charging location finding or traffic information services. In both cases, a particular product - electric vehicle with electric battery - is taken into account as a case study.",maybe,"The paper focuses on semantic modelling and ontologies for IoT-enabled EV services and discusses semantic interoperability, which could involve RDF/ontology-based representations and mapping. However, the title/abstract do not explicitly mention RDF, property graphs, or any graph database, nor do they clearly describe graph-to-graph conversion or RDF↔PG translation. Potential relevance exists but is unclear, so it should be kept as maybe in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:24.831780,3.119903802871704
rayyan-662998432,CCDUIT: A Software Overlay for Cross-Federation Collaboration Between Data Spaces - 2024 IEEE 21st International Conference on Software Architecture Companion (ICSA-C),"In contemporary urban environments, the federation of IoT-empowered data spaces is gaining ground as a concept, however a single unifying approach to federation is still elusive. As a result, the exchange of data across heterogeneous federated data spaces often encounters challenges, such as different data models and data exchange protocols, or stringent policies prohibiting data sharing across federations. This paper introduces CCDUIT, a software overlay architecture designed to address these issues, facilitating seamless cross-federation collaboration. As a comprehensive solution, CCDUIT offers modularity, scalability, and interoperability, enabling efficient and sovereignty-preserving data exchange across diverse federations. CCDUIT leverages rich property graph models for context modeling of federations, which are exchanged across federations via publish/subscribe topic schemes, with data sharing, and access control governed by policy mechanisms matching the topics. Our experimental results demonstrate that CCDUIT significantly reduces the complexity and effort involved in data management and sharing across federations, with a quantifiable decrease in operational overhead by approximately 40% to 60%. This streamlines collaboration while ensuring compliance with data sovereignty and sharing policies, providing a solution to a longstanding challenge in federation-based data ecosystems.",maybe,"The paper explicitly uses property graph models for context modeling and focuses on interoperability/data exchange across heterogeneous federated data spaces (IC1, IC2 via property graphs). However, the abstract does not clearly indicate RDF involvement or explicit conversion/mapping between RDF and property graphs; it appears more about cross-federation architecture using PG, so it is potentially relevant but not clearly about RDF↔PG conversion.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:27.254665,2.4198429584503174
rayyan-662998433,"Towards Intelligent Digital Building Logbooks and Transparency of the Built Environment: AI, Semantic Knowledge, and Digital Twins for Structural Resilience - 2026 IEEE International Workshop on Metrology for Living Environment (MetroLivEnv)","This paper presents BUILDCHAIN, an AI-driven decentralized semantic framework for Digital Building Log-books that integrates ontologies, blockchain technology, and structural intelligence for building performance assessment. The system unifies heterogeneous building data sources, including BIM models, IoT sensor streams, and material information, within a Decentralized Semantic Building Knowledge Graph, ensuring data interoperability, provenance, and trust through smart contracts and oracles. An AI-assisted interface based on large language models enables intuitive interaction with building knowledge and supports decision-making. The scalable and multifunctional framework, designed to support multiple tools and use cases, is demonstrated here through the assessment of the structural resilience of a cultural heritage building in Florence, Italy. IoT-based structural monitoring data are processed using Operational Modal Analysis to extract modal frequencies, which are subsequently corrected for environmental effects through an explainable machine learning approach. The corrected frequencies are then used to update structural stiffness parameters within a BIM-based model. Finally, the updated model is applied to evaluate seismic resilience, highlighting the differences between the initial and monitoring-informed structural states.",maybe,"The paper describes a decentralized semantic knowledge graph integrating ontologies for interoperability across heterogeneous building data sources, which relates to graph-based semantic data integration/mapping (IC1) and likely involves RDF-style semantics. However, the title/abstract does not explicitly mention RDF, Property Graphs, or RDF↔PG conversion/query translation, so direct relevance to RDF/PG conversion is unclear; retain as maybe for high-recall screening.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:30.492916,3.2352113723754883
rayyan-662998434,"Onto-by-wire: Bridging the knowledge gap between avionics and cybersecurity through ontology - 2024 Integrated Communications, Navigation and Surveillance Conference (ICNS)","Collaboration between stakeholders is one of the current challenges facing cyberattacks in the avionics sector. Our goal is to propose ontologies as a viable solution to address this need among subsystems connecting heterogeneous providers, thereby contributing to the enhancement of system standardization and interoperability.The ARINC 429 bus standard raises concerns due to its lack of authentication, creating a plausible avenue for an adversary to engage in deceptive communication. We develop the ontology onto-by-429, created to provide avionics stakeholders with a comprehensive knowledge model of ARINC 429. It is combined with well-established ontologies such as NASA’s ATMONTO and MITRE D3FEND, bridging the domains of security, air traffic management (ATM), and ARINC 429. It results in a cross-disciplinary ontology known as onto-by-wire.Within the MITRE ATT&CK framework, we assess two distinct cyberattack scenarios, addressing concerns related to spoofing and denial-of-service (DoS) attacks. By giving a question to our Anomaly Explanation Engine (AEE) via a SPARQL request, its responses provide comprehensive anomaly explanations that facilitate error detection and establish a repository of traceable attack explanationOntology’s efficiency is evaluated using three simulated test cases: a rogue radiometer, a tampered Electronic Flight Bag (EFB), and a rogue autopilot. Our prototype is distinct from previous avionics attack taxonomies, establishes a knowledge base and employs the SAMOD agile methodology to build the ontology.Our logical rules pass consistency evaluations made by Pellet, a practical OWL-DL reasoner, during all three iteration processes. Three relevant competency questions, proposed by domain experts, are answered, providing anomaly elucidation to inform a pilot, a maintenance worker, or an Intrusion Detection Systems (IDS) developer of an attack, while offering cybersecurity countermeasure components and capabilities from MITRE D3FEND.",maybe,"The paper clearly involves ontologies/OWL, SPARQL queries, and a knowledge base (RDF-related technologies are implied via SPARQL and Pellet). However, the title/abstract do not mention data conversion, schema mapping, interoperability between RDF and Property Graphs, or query translation across graph data models. It is potentially relevant to RDF-based graph data engineering but not clearly about RDF↔PG conversion, so keep as maybe in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:42.759611,12.263155460357666
rayyan-662998435,Lexical Semantic Analysis to support Ontology Maintenance Modeling of FMEA - 2021 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"For text-based documents, word representations and meaning extraction play essential roles in knowledge modeling and presentation. A maintenance procedure comprises consecutive logical arguments for determining step-by-step cause-effect events, ideally resulting in mitigative tasks. Therefore, the context and meaning representation when mimicking the purpose of a maintenance procedure are highly dependent on the word sense, syntax-semantic interface, and semantic features of the argument. This paper proposes an event-based ontology approach for supporting a failure-mode-effect analysis (FMEA), based on a lexical semantic analysis and on identifying the meaning(s) of contextual text. Our approach constructs a straightforward lexical semantic approach for analyzing the semantic and syntactic features of the contextual structures of maintenance reports, so as to facilitate translation and interpretation for knowledge-based reasoning in the format of an FMEA. Then, the knowledge is converted into a computer-understandable representation with less heterogeneity and ambiguity. The methodology enables users to obtain a representation format that maximizes shareability and accessibility, allowing for multi-purpose usage. First, it maps the argument structure into a causal event structure, in which an event is represented as a group of highly frequent contextual features or words logically linked together to shape structured arguments. Then, Dowty and Van Valin's decomposition model is employed in the format of [Event-State-Activity-Accomplishment-Result] to determine the syntax-sematic interface(s) and linking rules in the causal chain. In addition, Van Valin's model is used to differentiate between active and causative accomplishments for punctual/non-punctual changes of states in the causal chain. Finally, the metadata and/or hypernyms of causal events are represented, to accommodate ontology modeling for semantic extraction and cause-effect interpretation. We show how easily the result is converted to a computer-understandable document using Web Ontology Language & Resource Description Framework (W3C), thereby enriching interoperability and data exchange, explicit wording, multidimensional word representation, and contextual meaning extraction in machine processing.",maybe,"The abstract explicitly mentions converting results into a computer-understandable representation using Web Ontology Language and Resource Description Framework (RDF), which satisfies IC2. It also discusses knowledge conversion/mapping for interoperability (IC1), but it does not mention Property Graphs or RDF↔PG conversion; the conversion appears to be from text/maintenance reports into RDF/OWL. Potential relevance to RDF-based modeling and transformation warrants a cautious 'maybe' in Phase 1.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:45.458617,2.6959359645843506
rayyan-662998436,Chronic Disease Management using Semantic Web Technologies - 2023 10th International Conference on Computing for Sustainable Global Development (INDIACom),"Healthcare domain generates huge amount of data every day. To store and retrieve data meaningfully semantic web technologies can be used. Semantic web technologies contain tools for creating ontologies, Semantic web rule language (SWRL) for inferring new knowledge and SPARQL query language for retrieving the semantic data. In the health care domain chronic diseases needs continues attention. Chronic diseases need continues monitoring, diagnosis and treatments. Semantic web technologies use various data like patient's health history, medical guidelines, disease symptoms, medication prescribed and other patient related information to construct a knowledge base by using ontologies. By using inference rules new information is produced like, what type of care should be given, which type of diet should be taken and what medications has to be prescribed. Patients can be remotely monitored as well as patients can take decisions at home. By using knowledge base decision support systems can be constructed. In this paper we will study various application areas of semantic web technologies in the field of chronic diseases.",maybe,"The paper clearly involves Semantic Web technologies and SPARQL (implying RDF/ontology-based knowledge bases), satisfying the RDF-related part of IC2. However, the title/abstract do not mention data conversion, schema mapping, interoperability, or query translation between graph data models (IC1), nor any Property Graph context. Potential relevance is unclear, so it is kept as maybe for high-recall screening.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:48.041168,2.5794918537139893
rayyan-662998437,The Industrial Internet of Things - Internet of Things A to Z: Technologies and Applications,"Summary <p>The Industrial Internet of Things (IIoT) is the application of emerging Internet of Things (IoT) technologies within industrial domains to further enhance productivity. This worldwide paradigm shift, the digital transformation, can be observed across the entire value chain and spans multiple verticals, such as energy, health care, manufacturing, smart cities, and transportation. Each domain developed highly optimized silos in the past, based on Operational Technology (OT), and will be interconnected with others using Information and Communication Technology (ICT). This chapter provides an overview of current concepts to bring the OT and the ICT worlds together. More specifically, a number of challenges and technologies in this context are described and relevant initiatives are presented. Finally, the outstanding field of application &#x201c;Industry 4.0&#x201d; is being highlighted in more detail.</p>",exclude,"The title and abstract discuss Industrial Internet of Things and digital transformation concepts, with no mention of RDF, Property Graphs, graph databases, or graph data conversion/mapping/query translation. This is clearly out of scope for RDF/PG conversion screening (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:50.284487,2.2382607460021973
rayyan-662998438,"Assessment and Ontological Modeling of Physical and Cognitive Impairments to Foster the Employment of People with Disabilities - 2023 IEEE International Conference on Metrology for eXtended Reality, Artificial Intelligence and Neural Engineering (MetroXRAINE)","This contribution introduces a novel ontology-based Decision Support System for the employment of People with Disabilities (PwD). The employment of PwD is essential for their quality of life, and in Italy this activity is often performed by non-profit or social utilities organizations, which act as “recruiters” for the effective placement of PwD. However, the process of assessing and measuring individual's disabilities and job's demands (including workplace characteristics) is far from trivial and is characterized by opacity. Thus, this paper proposes to formalize the process through an ontology able to match PwD candidates with suitable jobs. The contribution introduces the problem at hand, with particular reference to the Italian context, and illustrates the ontology engineering process, conducted in a collaborative way with the aim of formalizing the know-how and expertise of recruiters from social utilities organizations. Future works foresee the development of more matching rules pertaining different aspects of a job and the development of a social workers-dedicated application.",exclude,"The paper focuses on ontology engineering and a decision support system for matching people with disabilities to jobs. While it mentions an ontology (potentially RDF/OWL-related), the title and abstract do not mention RDF, property graphs, graph databases, schema mapping, or conversion/interoperability/query translation between graph data models (IC1/IC2 not met). This is clearly not about RDF–PG conversion or graph model interoperability.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:52.465168,2.17561411857605
rayyan-662998439,- Data Mesh in Action,"Revolutionize the way your organization approaches data with a data mesh! This new decentralized architecture outpaces monolithic lakes and warehouses and can work for a company of any size. In Data Mesh in Action you will learn how to:  Implement a data mesh in your organization Turn data into a data product Move from your current data architecture to a data mesh Identify data domains, and decompose an organization into smaller, manageable domains Set up the central governance and local governance levels over data Balance responsibilities between the two levels of governance Establish a platform that allows efficient connection of distributed data products and automated governance  Data Mesh in Action reveals how this groundbreaking architecture looks for both startups and large enterprises. You won’t need any new technology—this book shows you how to start implementing a data mesh with flexible processes and organizational change. You’ll explore both an extended case study and real-world examples. As you go, you’ll be expertly guided through discussions around Socio-Technical Architecture and Domain-Driven Design with the goal of building a sleek data-as-a-product system. Plus, dozens of workshop techniques for both in-person and remote meetings help you onboard colleagues and drive a successful transition.",exclude,"The title and abstract discuss organizational data architecture (data mesh, governance, domain-driven design) and do not mention RDF, Property Graphs, graph databases, schema mapping, or graph model conversion/query translation. This is clearly out of scope for RDF/PG conversion (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:54.246318,1.7781093120574951
rayyan-662998440,Atlas: A Toolset for Efficient Model-Driven Data Exchange in Data Spaces - 2023 ACM/IEEE International Conference on Model Driven Engineering Languages and Systems Companion (MODELS-C),"The European Union has recently outlined the idea of data spaces, which require complex support for various aspects of data management, such as specification, publication, storage, access, etc. In this paper, we introduce Atlas, an extensible toolset integrating techniques and approaches from two worlds - interoperable model-driven data exchange and multi-model data management. On the one hand, the toolset supports consistent model-driven authoring of data specifications based on common semantic vocabularies, including their technical artifacts such as data schemas for CSV, XML and JSON, and standards-based ontology mappings to ensure interpretability of the data as RDF. Data producers then provide their data according to the specifications, in a format with which they are the most comfortable. On the other hand, Atlas enables the users to efficiently store and query the provided data using multi-model databases. It does so by exploiting the compliance of the provided data with the data specification for minimizing the manual effort needed to store the data in the data consumer's database, regardless of the data format chosen by the data producer.",include,"The abstract explicitly discusses model-driven data exchange, ontology mappings, and ensuring interpretability of data as RDF, which directly relates to data conversion/interoperability (IC1) and mentions RDF (IC2). It is a peer-reviewed conference companion paper and not clearly out of scope.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:56.096397,1.8470432758331299
rayyan-662998441,Preliminary Concept Design of an Ontology for the Security Risk Assessment of U-Space Solutions - 2024 IEEE International Workshop on Technologies for Defense and Security (TechDefense),"The ever-growing risks of cyberattacks are a major security concern for drone-based applications in U-space, which potentially lead to increasing vulnerabilities and threat scenarios. This necessarily calls for the assessment of security risks in U-space solutions. Moreover, automated security risk assessment shall be explored for facing the U-space complexity and improve cost-efficiency in engineering secure systems. For this purpose, ontologies may effectively support the formal knowledge representation of security-related aspects in U-space and for automating some assessment steps with proper inference rules. This paper proposes a preliminary concept design of a cybersecurity ontology that will integrate and correlate the specification of different information to be used in assessing the security risk of U-space solutions.",exclude,"The paper focuses on designing a cybersecurity ontology for security risk assessment in U-space solutions. The title/abstract do not mention RDF, property graphs, graph databases, or any data conversion/schema mapping/interoperability/query translation between graph data models (IC1/IC2 not met). It appears to be an ontology concept design rather than RDF/PG conversion work, so it is out of scope for this SLR.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:11:58.769323,2.6688551902770996
rayyan-662998442,IAL: Information Abstraction Layer to Include Multimedia in Building Automation Systems - 2021 17th International Conference on Intelligent Environments (IE),"Modern building automation systems enable the comprehensive observation and control of intelligent environments. The Internet of Things has reshaped building automation from closed and physically intertwined to more open and accessible systems. The accompanying emergence of multimedia in buildings such as audio and video through stream-based sensors opens up possibilities for profound and feature-rich applications. However, at present, building automation does not benefit from the inherent information contained in streamed multimedia. The goal of this work is to exploit informational value contained in multimedia in order to integrate stream-based sensors into existing building automation systems. This is accomplished with the introduction of an intermediate layer where complex information, such as multimedia, from different origins is untangled into pieces of information. Then, each piece of information is represented with an unambiguous description and can be consumed by microservices. Finally, a fog-based platform, which orchestrates multiple microservices, is used to provide services for users and automation tasks. To proof the usability of our proposed concept, an evaluation is conducted in a residential environment considering multiple use case scenarios involving streamed video and point cloud data. Solid results show that the system fulfills prior defined security, latency, privacy, extensibility, and scalability requirements.",exclude,"The title and abstract focus on an information abstraction layer for integrating multimedia/IoT sensors into building automation via microservices and fog computing, with no mention of RDF, property graphs, graph databases, or graph data conversion/schema mapping. This is therefore clearly out of scope for RDF/PG conversion screening (EC1).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:12:00.773152,2.0007903575897217
rayyan-662998443,"Semantic Integration of FMEA Knowledge into Manufacturing Control: A Runtime Exception Handling Framework - 2025 25th International Conference on Control, Automation and Systems (ICCAS)","This paper presents an ontology that incorporates the Failure Mode and Effect Analysis (FMEA) including its extension for Monitoring and System Response (FMEA-MSR) based on the AIAG/VDA 2019 standard. Building on this foundation, the work introduces PFMEA-MSR, a novel semantic extension of Process Failure Mode and Effects Analysis (PFMEA) that enables the runtime integration of failure knowledge in automated production systems. Traditional FMEA approaches are limited to static risk assessments during the design and planning phases. PFMEA-MSR allows access to formalized fault handling strategies during operation and supports automated adaptive system responses in Industry 4.0 environments. A semantic knowledge graph is developed to represent the relationships between failure modes, system functions, risk metrics, and corrective actions. This graph underpins a control architecture in which programmable logic controllers (PLCs) interact with a skill orchestrator via semantic queries to perform context-sensitive exception handling. Moreover, this research introduces an inference mechanism for dynamic risk assessment that is evaluated using an industry-related demonstration system. By establishing a seamless and automated information flow between failure documentation and operational control, the PFMEA-MSR framework enables scalable, adaptive manufacturing processes while enhancing traceability, risk transparency, and runtime resilience.",maybe,"The paper builds an ontology and a semantic knowledge graph and uses semantic queries/inference for manufacturing control, which suggests RDF/semantic web relevance (IC2) and touches interoperability/integration (IC1). However, the abstract does not explicitly mention RDF, SPARQL, or property graphs, nor any conversion/mapping between RDF and PG, so potential relevance to RDF/PG conversion is unclear; keep as maybe for high-recall screening.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:12:03.545485,2.769294261932373
rayyan-662998444,Data integration in manufacturing industry: Model-based integration of data distributed from ERP to PLC - 2015 IEEE 13th International Conference on Industrial Informatics (INDIN),"For manufacturing industry seamless workflows along the whole product lifecycle are crucial for sustainable success. Although the integration of all used systems to a single supersystem is not reasonable, the integration of data is essential. This contribution introduces a model-based concept to integrate data elements of distributed data systems and sources to one virtual database. Specific view models represent the information about data, their relations, properties and environments. The combination of these pieces of information allows the configuration of a middleware platform to establish the interconnection of related data elements across distributed IT systems. This approach tries to feature the missing link between the successful enterprise application integration concept, sophisticated XML-based technologies and established graphical description languages. Instead of a fixed development environment this approach introduces how to adapt and utilize UML and BPMN for a modular and parallelizable integration process to archive a highly company-specific but user-oriented data integration environment.",exclude,"The title and abstract describe model-based data integration across ERP/PLC systems using UML/BPMN and XML-based technologies, but do not mention RDF, Property Graphs/LPG, graph databases, or graph-to-graph conversion/mapping. This is clearly a general enterprise/manufacturing data integration paper rather than RDF/PG interoperability (fails IC2; matches EC1 out of scope for graph data models).",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:12:06.703177,3.1546318531036377
rayyan-662998445,IEEE Recommended Practice for Learning Technology - Open Archives Initiative Object Reuse and Exchange Abstract Model (OAI-ORE) - Mapping to the Conceptual Model for Resource Aggregation,Specified in this recommended practice are how the elements and attributes defined in the Open Archives Initiative Object Reuse and Exchange (OAI-ORE) Abstract Model and expressed in the OAI-ORE Resource Map Implementation in RDF/XML relate to the components of the conceptual model for resource aggregation defined in IEEE Std 1484.13.1(TM)-2012.,maybe,"The abstract explicitly discusses a mapping between the OAI-ORE Abstract Model and an IEEE conceptual model, and notes the OAI-ORE Resource Map is expressed in RDF/XML. This indicates schema/model mapping involving RDF (IC1, IC2). However, it appears to be an IEEE recommended practice/standard document rather than a typical research article, so peer-review status is unclear (possible EC2), hence 'maybe' rather than exclude in this high-recall phase.",gpt-5-2-petrobras,PromptBuilderPhase1,2026-09-14T16:12:09.721003,3.013552188873291
